# graph=cua-driver	target=x86_64-unknown-linux-gnu	lock_sha256=a510513612cbb9c93b9f24b2c6f329c64c07013f333b9abcc3dcea0bccf9b13a	external_packages=320
name	version	source	checksum	license	normalized_license	repository	vcs_commit	path_in_vcs	notice_files
cpufeatures	0.3.0	registry+https://github.com/rust-lang/crates.io-index	8b2a41393f66f16b0823bb79094d54ac5fbd34ab292ddafb9a0456ac9f87d201	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/RustCrypto/utils	31e6ec3727f11f9f5e0c106e282014653a4d7bb7	cpufeatures	LICENSE-APACHE@sha256:a9040321c3712d8fd0b09cf52b17445de04a23a10165049ae187cd39e5c86be5;LICENSE-MIT@sha256:ae9baa7beea910273c2f384c2a6b721fb7bd02bda3436074a1072e4ee689f985
crc32fast	1.5.0	registry+https://github.com/rust-lang/crates.io-index	9481c1c90cbf2ac953f07c8d4a58aa3945c425b7185c9154d67a65e4230da511	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/srijs/rust-crc32fast	dbf4f76cd71cdcc57d9164cbd46890d53ce0423c		LICENSE-APACHE@sha256:c6596eb7be8581c18be736c846fb9173b69eccf6ef94c5135893ec56bd92ba08;LICENSE-MIT@sha256:61d383b05b87d78f94d2937e2580cce47226d17823c0430fbcad09596537efcf
crossbeam-channel	0.5.15	registry+https://github.com/rust-lang/crates.io-index	82b8f8f868b36967f9606790d1903570de9ceaf870a7bf9fbbd3016d636a2cb2	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/crossbeam-rs/crossbeam	d35ffde18a76ae9667f602d8c0127ff89ac2e4d4	crossbeam-channel	LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:5734ed989dfca1f625b40281ee9f4530f91b2411ec01cb748223e7eb87e201ab;LICENSE-THIRD-PARTY@sha256:b16db96b93b1d7cf7bea533f572091ec6bca3234fbe0a83038be772ff391a44c
crossbeam-utils	0.8.21	registry+https://github.com/rust-lang/crates.io-index	d0a5c400df2834b80a4c3327b3aad3a4c4cd4de0629063962b03235697506a28	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/crossbeam-rs/crossbeam	ccd83ac4108a2a1b41e9c6e79c87267167d18dfa	crossbeam-utils	LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:5734ed989dfca1f625b40281ee9f4530f91b2411ec01cb748223e7eb87e201ab
crypto-common	0.1.7	registry+https://github.com/rust-lang/crates.io-index	78c8292055d1c1df0cce5d180393dc8cce0abec0a7102adb6c7b1eef6016d60a	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/RustCrypto/traits	66a997ccf5776ce873da5a48e2885a9908e940f6	crypto-common	LICENSE-APACHE@sha256:a9040321c3712d8fd0b09cf52b17445de04a23a10165049ae187cd39e5c86be5;LICENSE-MIT@sha256:3521672491a3479422d5fe1aca6645dd2984090f85da6e5205abfb18fb7a6897
data-encoding	2.11.0	registry+https://github.com/rust-lang/crates.io-index	a4ae5f15dda3c708c0ade84bfee31ccab44a3da4f88015ed22f63732abe300c8	MIT	MIT	https://github.com/ia0/data-encoding	b4d20e0eeae49cd3514127f2f12048522165b198	lib	LICENSE@sha256:b68ad1a3367b825447089e1f8d6829b97f47a89eb78d2f4ebaef4672f5606186
digest	0.10.7	registry+https://github.com/rust-lang/crates.io-index	9ed9a281f7bc9b7576e61468ba615a66a5c8cfdff42420a70aa82701a3b1e292	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/RustCrypto/traits	344389411fd9718a0742435152e933a9e71461ee	digest	LICENSE-APACHE@sha256:a9040321c3712d8fd0b09cf52b17445de04a23a10165049ae187cd39e5c86be5;LICENSE-MIT@sha256:9e0dfd2dd4173a530e238cb6adb37aa78c34c6bc7444e0e10c1ab5d8881f63ba
dirs	5.0.1	registry+https://github.com/rust-lang/crates.io-index	44c45a9d03d6676652bcb5e724c7e988de1acad23a711b5217ab9cbecbec2225	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/soc/dirs-rs	1c2e3efad531aa67a5656eaedf53fdb8fa9094f7		LICENSE-APACHE@sha256:d3174ad63e721d4c9dccb8ad4320848992d314369bc46319720b5802c9153fe9;LICENSE-MIT@sha256:6a2e0ade09a7d5f816f11566fee2b151b32235a7fad52b41d49cce96f833c1a9
dirs-sys	0.4.1	registry+https://github.com/rust-lang/crates.io-index	520f05a5cbd335fae5a99ff7a6ab8627577660ee5cfd6a94a6a929b52ff0321c	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/dirs-dev/dirs-sys-rs	f369f0904bec9833572f24c988c7e48454173983		LICENSE-APACHE@sha256:d3174ad63e721d4c9dccb8ad4320848992d314369bc46319720b5802c9153fe9;LICENSE-MIT@sha256:6a2e0ade09a7d5f816f11566fee2b151b32235a7fad52b41d49cce96f833c1a9
displaydoc	0.2.5	registry+https://github.com/rust-lang/crates.io-index	97369cbbc041bc366949bc74d34658d6cda5621039731c6310521892a3a20ae0	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/yaahc/displaydoc	e4028851bfb82998300237f7568a45f589a19e40		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
downcast-rs	1.2.1	registry+https://github.com/rust-lang/crates.io-index	75b325c5dbd37f80359721ad39aca5a29fb04c89279657cffdda8736d0c0b9d2	MIT/Apache-2.0	MIT OR Apache-2.0	https://github.com/marcianx/downcast-rs	c4c48bad50482df2544115ba971acfd5916e6140		LICENSE-APACHE@sha256:8173d5c29b4f956d532781d2b86e4e30f83e6b7878dce18c919451d6ba707c90;LICENSE-MIT@sha256:fb252fecf98d9af8f1d9201c5860319a514f5a8a24700dc84fc6ea287a7a4958
dyn-clone	1.0.20	registry+https://github.com/rust-lang/crates.io-index	d0881ea181b1df73ff77ffaaf9c7544ecc11e82fba9b5f27b262a3c73a332555	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/dtolnay/dyn-clone	1d2d15c5d9d0d538c9da2141a75422d94c6be194		LICENSE-APACHE@sha256:62c7a1e35f56406896d7aa7ca52d0cc0d272ac022b5d2796e7d6905db8a3636a;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
email_address	0.2.9	registry+https://github.com/rust-lang/crates.io-index	e079f19b08ca6239f47f8ba8509c11cf3ea30095831f7fed61441475edd8c449	MIT	MIT	https://github.com/johnstonskj/rust-email_address.git	59b64fa29a2ab701bf032a818d6ad7cf356fe024		LICENSE@sha256:39712155836e5c10ef1b07037b606e4ad2d633e72205d162fdd7e2290aa54f15
endi	1.1.1	registry+https://github.com/rust-lang/crates.io-index	66b7e2430c6dff6a955451e2cfc438f09cea1965a9d6f87f7e3b90decc014099	MIT	MIT	https://github.com/zeenix/endi	226224559725a9ef0e0687b3a54eca9ad6a5a6c7		LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
enumflags2	0.7.12	registry+https://github.com/rust-lang/crates.io-index	1027f7680c853e056ebcec683615fb6fbbc07dbaa13b4d5d9442b146ded4ecef	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/meithecatte/enumflags2	332c37f47577e5f6b7104419da7e761963032086		LICENSE-APACHE@sha256:41ba8a366e4129d0b7551f8b98211f59635b2e30c0a3c7845e828e2a7ce42064;LICENSE-MIT@sha256:2e3edd2716fb15616e867bd53f724f0906732242e9ae76bb1faad1d88f7eeebd
enumflags2_derive	0.7.12	registry+https://github.com/rust-lang/crates.io-index	67c78a4d8fdf9953a5c9d458f9efe940fd97a0cab0941c075a813ac594733827	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/meithecatte/enumflags2	332c37f47577e5f6b7104419da7e761963032086	enumflags_derive	LICENSE-APACHE@sha256:68d7c3ae5b131ec533fb33a9fd63753eb82fac77d7597bb5058a5af07adf9f06;LICENSE-MIT@sha256:d13669f0eaff9b7015bff0d8637297213b53d9f239826636c07a15633acf7052
equivalent	1.0.2	registry+https://github.com/rust-lang/crates.io-index	877a4ace8713b0bcf2a4e7eec82529c029f1d0619886d18145fea96c3ffe5c0f	Apache-2.0 OR MIT	Apache-2.0 OR MIT	https://github.com/indexmap-rs/equivalent	44cdd44f8b8ebb5f9ae096c7550a5e74ffb7d6ae		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:7365cc8878a1d7ce155a58c4ca09c3d7a6be413efa5334a80ea842912b669349
errno	0.3.14	registry+https://github.com/rust-lang/crates.io-index	39cab71617ae0d63f51a36d69f866391735b51691dbda63cf6f96d042b63efeb	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/lambda-fairy/rust-errno	ffc03bfb9eb491013567115e6eea560948cd9e52		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:8764a597675778ddfd4e25f81b08a05dbcf089ac05662df7613fe67f150e3aa2
evdev	0.12.2	registry+https://github.com/rust-lang/crates.io-index	ab6055a93a963297befb0f4f6e18f314aec9767a4bbe88b151126df2433610a7	Apache-2.0 OR MIT	Apache-2.0 OR MIT	https://github.com/cmr/evdev	02aef0caa6ef0137bf87b99a4c1791fbbb311779		LICENSE-APACHE@sha256:62c7a1e35f56406896d7aa7ca52d0cc0d272ac022b5d2796e7d6905db8a3636a;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
event-listener	5.4.1	registry+https://github.com/rust-lang/crates.io-index	e13b66accf52311f30a0db42147dadea9850cb48cd070028831ae5f5d4b856ab	Apache-2.0 OR MIT	Apache-2.0 OR MIT	https://github.com/smol-rs/event-listener	0c18ca2308f0dea9147b94141cc2796e85cb42ae		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
event-listener-strategy	0.5.4	registry+https://github.com/rust-lang/crates.io-index	8be9f3dfaaffdae2972880079a491a1a8bb7cbed0b8dd7a347f668b4150a3b93	Apache-2.0 OR MIT	Apache-2.0 OR MIT	https://github.com/smol-rs/event-listener-strategy	f533c437e8a6561e9b625c3ee036a8ea7d19375c		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
fancy-regex	0.18.0	registry+https://github.com/rust-lang/crates.io-index	e1e1dacd0d2082dfcf1351c4bdd566bbe89a2b263235a2b50058f1e130a47277	MIT	MIT	https://github.com/fancy-regex/fancy-regex	895301dadc30cbf466ba845c063a4158619a09b5		LICENSE@sha256:3bc70e239e91272782006c638fc0452a714d384224f11f0923036b7be07cf9b5
fastrand	2.4.1	registry+https://github.com/rust-lang/crates.io-index	9f1f227452a390804cdb637b74a86990f2a7d7ba4b7d5693aac9b4dd6defd8d6	Apache-2.0 OR MIT	Apache-2.0 OR MIT	https://github.com/smol-rs/fastrand	728a5b503ff233098d9808d572295c4c4f652cd7		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
fdeflate	0.3.7	registry+https://github.com/rust-lang/crates.io-index	1e6853b52649d4ac5c0bd02320cddc5ba956bdb407c4b75a2c6b75bf51500f8c	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/image-rs/fdeflate	c365c7e6ffa81feb2e1fb762eed7299f05c9b0ca		LICENSE-APACHE@sha256:0d542e0c8804e39aa7f37eb00da5a762149dc682d7829451287e11b938e94594;LICENSE-MIT@sha256:c77a4cf9da729987d0fe7ccd811e3bd27393914ddf3d23467c18cc22954513b3
filetime	0.2.29	registry+https://github.com/rust-lang/crates.io-index	5c287a33c7f0a620c38e641e7f60827713987b3c0f26e8ddc9462cc69cf75759	MIT/Apache-2.0	MIT OR Apache-2.0	https://github.com/alexcrichton/filetime	ab5ee65b5e4fe2de19dbe7d4fe08bc31e945949c		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:378f5840b258e2779c39418f3f2d7b2ba96f1c7917dd6be0713f88305dbda397
find-msvc-tools	0.1.9	registry+https://github.com/rust-lang/crates.io-index	5baebc0774151f905a1a2cc41989300b1e6fbb29aff0ceffa1064fdd3088d582	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rust-lang/cc-rs	0767349e1d1253e6849b4c2af2059db661f54343	find-msvc-tools	LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:378f5840b258e2779c39418f3f2d7b2ba96f1c7917dd6be0713f88305dbda397
fixedbitset	0.5.7	registry+https://github.com/rust-lang/crates.io-index	1d674e81391d1e1ab681a28d99df07927c6d4aa5b027d7da16ba32d1d21ecd99	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/petgraph/fixedbitset	f1db5d17dabc4b8f3ba68c1228a3ee7601c7f33c		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:ce592787ff2321feab698a4c612237f4378cc658ebb1d472913e5802cc47afb4
flate2	1.1.9	registry+https://github.com/rust-lang/crates.io-index	843fba2746e448b37e26a819579957415c8cef339bf08564fe8b7ddbd959573c	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rust-lang/flate2-rs	19ddb18bf11199858fbc6504d079448fafd1606e		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:025436edff4cfcdde17a5811fdea78892d8482efd1abdec5a17872d07a4f2112
fluent-uri	0.4.1	registry+https://github.com/rust-lang/crates.io-index	bc74ac4d8359ae70623506d512209619e5cf8f347124910440dbc221714b328e	MIT	MIT	https://github.com/yescallop/fluent-uri-rs	d9a6a20614f34b00476837eb8904fb01ca3e54df		LICENSE@sha256:9fa38f610a00115dd1f612bdd3559e3b381ea579538b6ff25a5899da250a5fce
fnv	1.0.7	registry+https://github.com/rust-lang/crates.io-index	3f9eec918d3f24069decb9af1554cad7c880e2da24a9afd88aca000531ab82c1	Apache-2.0 / MIT	Apache-2.0 OR MIT	https://github.com/servo/rust-fnv	4b4784ebfd3332dc61f0640764d6f1140e03a9ab		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:65fdb6c76cd61612070c066eec9ecdb30ee74fb27859d0d9af58b9f499fd0c3e
foldhash	0.1.5	registry+https://github.com/rust-lang/crates.io-index	d9c4f5dac5e15c24eb999c26181a6ca40b39fe946cbe4c263c7209467bc83af2	Zlib	Zlib	https://github.com/orlp/foldhash	42461756c3760f9165c90d9626a49e36980a1e47		LICENSE@sha256:b1181a40b2a7b25cf66fd01481713bc1005df082c53ef73e851e55071b102744
foldhash	0.2.0	registry+https://github.com/rust-lang/crates.io-index	77ce24cb58228fbb8aa041425bb1050850ac19177686ea6e0f41a70416f56fdb	Zlib	Zlib	https://github.com/orlp/foldhash	8f878c636fda9c9e93384824ea45e06d03f009f5		LICENSE@sha256:b1181a40b2a7b25cf66fd01481713bc1005df082c53ef73e851e55071b102744
fontdue	0.9.3	registry+https://github.com/rust-lang/crates.io-index	2e57e16b3fe8ff4364c0661fdaac543fb38b29ea9bc9c2f45612d90adf931d2b	MIT OR Apache-2.0 OR Zlib	MIT OR Apache-2.0 OR Zlib	https://github.com/mooman219/fontdue	1f1f6ddbe3c9f918952df707763e60d0bb2ce197		LICENSE-APACHE@sha256:a6cba85bc92e0cff7a450b1d873c0eaa2e9fc96bf472df0247a26bec77bf3ff9;LICENSE-MIT@sha256:a72354dd6206c20dff7c9fd45b137261e00a31f71ffb8fe67d5ca0c8170b5fd5;LICENSE-ZLIB@sha256:d829cfa632d2a44fe9e303ff293add677ed70e4b8f5e2176aa7a19d0936e61ac
form_urlencoded	1.2.2	registry+https://github.com/rust-lang/crates.io-index	cb4cb245038516f5f85277875cdaa4f7d2c9a0fa0468de06ed190163b1581fcf	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/servo/rust-url	91377f48bf35011d042aa5abef9e7f2a0a625aaa	form_urlencoded	LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:20c7855c364d57ea4c97889a5e8d98470a9952dade37bd9248b9a54431670e5e
fraction	0.15.4	registry+https://github.com/rust-lang/crates.io-index	e076045bb43dac435333ed5f04caf35c7463631d0dae2deb2638d94dd0a5b872	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/dnsl48/fraction.git	f127bbf2720b3a8498d8551da66ef868799f8acb		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:6485b8ed310d3f0340bf1ad1f47645069ce4069dcc6bb46c7d5c6faf41de1fdb
fs-err	2.11.0	registry+https://github.com/rust-lang/crates.io-index	88a41f105fe1d5b6b34b2055e3dc59bb79b46b48b2040b9e6c7b4b5de097aa41	MIT/Apache-2.0	MIT OR Apache-2.0	https://github.com/andrewhickman/fs-err	ba9888793c517a82499c8df1ad013529d8578777		LICENSE-APACHE@sha256:7cfd738c53d61c79f07e348f622bf7707c9084237054d37fbe07788a75f5881c;LICENSE-MIT@sha256:36516aefdc84c5d5a1e7485425913a22dbda69eb1930c5e84d6ae4972b5194b9
funty	2.0.0	registry+https://github.com/rust-lang/crates.io-index	e6d5a32815ae3f33302d95fdcb2ce17862f8c65363dcfd29360480ba1001fc9c	MIT	MIT	https://github.com/myrrlyn/funty	25ca048375e389d703a0cefb377e32c4cc0a9dc5		LICENSE.txt@sha256:f790cc576999f5998c766d3d26d7d64dc368e805a98461484f65e8d961ec6d9f
futures-core	0.3.32	registry+https://github.com/rust-lang/crates.io-index	7e3450815272ef58cec6d564423f6e755e25379b217b0bc688e295ba24df6b1d	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rust-lang/futures-rs	d9bba94c239daa1175a5bb2958f37a5c72db3f6a	futures-core	LICENSE-APACHE@sha256:275c491d6d1160553c32fd6127061d7f9606c3ea25abfad6ca3f6ed088785427;LICENSE-MIT@sha256:6652c868f35dfe5e8ef636810a4e576b9d663f3a17fb0f5613ad73583e1b88fd
futures-io	0.3.32	registry+https://github.com/rust-lang/crates.io-index	cecba35d7ad927e23624b22ad55235f2239cfa44fd10428eecbeba6d6a717718	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rust-lang/futures-rs	d9bba94c239daa1175a5bb2958f37a5c72db3f6a	futures-io	LICENSE-APACHE@sha256:275c491d6d1160553c32fd6127061d7f9606c3ea25abfad6ca3f6ed088785427;LICENSE-MIT@sha256:6652c868f35dfe5e8ef636810a4e576b9d663f3a17fb0f5613ad73583e1b88fd
futures-lite	2.6.1	registry+https://github.com/rust-lang/crates.io-index	f78e10609fe0e0b3f4157ffab1876319b5b0db102a2c60dc4626306dc46b44ad	Apache-2.0 OR MIT	Apache-2.0 OR MIT	https://github.com/smol-rs/futures-lite	226ce18976d8714d6bd9700b61dcc81d7200bc9a		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3;LICENSE-THIRD-PARTY@sha256:6226d0632e2e1a80c23597e964da9812ae193c535fe058154afb034e94167aa5
futures-macro	0.3.32	registry+https://github.com/rust-lang/crates.io-index	e835b70203e41293343137df5c0664546da5745f82ec9b84d40be8336958447b	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rust-lang/futures-rs	d9bba94c239daa1175a5bb2958f37a5c72db3f6a	futures-macro	LICENSE-APACHE@sha256:275c491d6d1160553c32fd6127061d7f9606c3ea25abfad6ca3f6ed088785427;LICENSE-MIT@sha256:6652c868f35dfe5e8ef636810a4e576b9d663f3a17fb0f5613ad73583e1b88fd
futures-sink	0.3.32	registry+https://github.com/rust-lang/crates.io-index	c39754e157331b013978ec91992bde1ac089843443c49cbc7f46150b0fad0893	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rust-lang/futures-rs	d9bba94c239daa1175a5bb2958f37a5c72db3f6a	futures-sink	LICENSE-APACHE@sha256:275c491d6d1160553c32fd6127061d7f9606c3ea25abfad6ca3f6ed088785427;LICENSE-MIT@sha256:6652c868f35dfe5e8ef636810a4e576b9d663f3a17fb0f5613ad73583e1b88fd
futures-task	0.3.32	registry+https://github.com/rust-lang/crates.io-index	037711b3d59c33004d3856fbdc83b99d4ff37a24768fa1be9ce3538a1cde4393	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rust-lang/futures-rs	d9bba94c239daa1175a5bb2958f37a5c72db3f6a	futures-task	LICENSE-APACHE@sha256:275c491d6d1160553c32fd6127061d7f9606c3ea25abfad6ca3f6ed088785427;LICENSE-MIT@sha256:6652c868f35dfe5e8ef636810a4e576b9d663f3a17fb0f5613ad73583e1b88fd
futures-util	0.3.32	registry+https://github.com/rust-lang/crates.io-index	389ca41296e6190b48053de0321d02a77f32f8a5d2461dd38762c0593805c6d6	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rust-lang/futures-rs	d9bba94c239daa1175a5bb2958f37a5c72db3f6a	futures-util	LICENSE-APACHE@sha256:275c491d6d1160553c32fd6127061d7f9606c3ea25abfad6ca3f6ed088785427;LICENSE-MIT@sha256:6652c868f35dfe5e8ef636810a4e576b9d663f3a17fb0f5613ad73583e1b88fd
generic-array	0.14.7	registry+https://github.com/rust-lang/crates.io-index	85649ca51fd72272d7821adaf274ad91c288277713d9c18820d8499a7ff69e9a	MIT	MIT	https://github.com/fizyk20/generic-array.git	1397d2bb40c406901b7827161b73b34b056cbe3a		LICENSE@sha256:c09aae9d3c77b531f56351a9947bc7446511d6b025b3255312d3e3442a9a7583
gethostname	1.1.0	registry+https://github.com/rust-lang/crates.io-index	1bd49230192a3797a9a4d6abe9b3eed6f7fa4c8a8a4947977c6f80025f92cbd8	Apache-2.0	Apache-2.0	https://codeberg.org/swsnr/gethostname.rs.git	7cffc339711704f29f72d51ebc483b3f28f10099		LICENSE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2
getrandom	0.2.17	registry+https://github.com/rust-lang/crates.io-index	ff2abc00be7fca6ebc474524697ae276ad847ad0a6b3faa4bcb027e9a4614ad0	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rust-random/getrandom	b625985d852600a3eeb68556811e59e7c9a6a098		LICENSE-APACHE@sha256:aaff376532ea30a0cd5330b9502ad4a4c8bf769c539c87ffe78819d188a18ebf;LICENSE-MIT@sha256:42fa16951ce7f24b5a467a40e5b449a1d41e662f97ca779864f053f39e097737
getrandom	0.3.4	registry+https://github.com/rust-lang/crates.io-index	899def5c37c4fd7b2664648c28120ecec138e4d395b459e5ca34f9cce2dd77fd	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rust-random/getrandom	38e4ad38309a85b56eef4fc759535ccfc322ba9a		LICENSE-APACHE@sha256:aaff376532ea30a0cd5330b9502ad4a4c8bf769c539c87ffe78819d188a18ebf;LICENSE-MIT@sha256:29e9fe5074bd27e0e5d5d110394fbbcd841baee2651a3c4b4560a632702cede4
getrandom	0.4.2	registry+https://github.com/rust-lang/crates.io-index	0de51e6874e94e7bf76d726fc5d13ba782deca734ff60d5bb2fb2607c7406555	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rust-random/getrandom	4d826731b20a09e69cca91c66aea57ab3cf00072		LICENSE-APACHE@sha256:aaff376532ea30a0cd5330b9502ad4a4c8bf769c539c87ffe78819d188a18ebf;LICENSE-MIT@sha256:523a42c25d245dde9c015f882cec7f4555aad883382a6cf19b4b7d9b2cd5419b
globset	0.4.19	registry+https://github.com/rust-lang/crates.io-index	e47d37d2ae4464254884b60ab7071be2b876a9c35b696bd018ddcc76847309cd	Unlicense OR MIT	Unlicense OR MIT	https://github.com/BurntSushi/ripgrep/tree/master/crates/globset	28c687d630f1491ccdea078a9be56b4cdc124519	crates/globset	COPYING@sha256:01c266bced4a434da0051174d6bee16a4c82cf634e2679b6155d40d75012390f;LICENSE-MIT@sha256:0f96a83840e146e43c0ec96a22ec1f392e0680e6c1226e6f3ba87e0740af850f
hash32	0.2.1	registry+https://github.com/rust-lang/crates.io-index	b0c35f58762feb77d74ebe43bdbc3210f09be9fe6742234d573bacc26ed92b67	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/japaric/hash32	ab34638d0b05b984092fc41c1c1df30084ef905b		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:c986bcdb83103d4ddf58aeb7b5302359782e54dc4eea14a0cc27c62dcbd50729
hashbrown	0.15.5	registry+https://github.com/rust-lang/crates.io-index	9229cfe53dfd69f0609a49f65461bd93001ea1ef889cd5529dd176593f5338a1	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rust-lang/hashbrown	b751eef8e99ccf3652046ef4a9e1ec47c1bfb78d		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:ff8f68cb076caf8cefe7a6430d4ac086ce6af2ca8ce2c4e5a2004d4552ef52a2
hashbrown	0.16.1	registry+https://github.com/rust-lang/crates.io-index	841d1cc9bed7f9236f321df977030373f4a4163ae1a7dbfe1a51a2c1a51d9100	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rust-lang/hashbrown	1876e4f02708b93903d55ef598f68e82a826518f		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:ff8f68cb076caf8cefe7a6430d4ac086ce6af2ca8ce2c4e5a2004d4552ef52a2
hashbrown	0.17.1	registry+https://github.com/rust-lang/crates.io-index	ed5909b6e89a2db4456e54cd5f673791d7eca6732202bbf2a9cc504fe2f9b84a	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rust-lang/hashbrown	c62a63a61b7caf2de8f9ecb7b06a66b0ab6bdf3d		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:ff8f68cb076caf8cefe7a6430d4ac086ce6af2ca8ce2c4e5a2004d4552ef52a2
heapless	0.7.17	registry+https://github.com/rust-lang/crates.io-index	cdc6457c0eb62c71aac4bc17216026d8410337c4126773b9c5daba343f17964f	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/japaric/heapless	0eea6da5bc159823d0564fcd6974eab299073dcf		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:035e70219855119df4273b3c5b97543ae82e0dd60c520416e759107c602f651b
