# graph=host-workspace	target=x86_64-unknown-linux-gnu	lock_sha256=c4fad3280c3402fc003cc1f3864d13f7650399896f3afe980c595316bcd2994b	external_packages=144
name	version	source	checksum	license	normalized_license	repository	vcs_commit	path_in_vcs	notice_files
getrandom	0.4.3	registry+https://github.com/rust-lang/crates.io-index	300e883d756b2e4ec94e02791f39b04b522276138852cfc41d9fb7e904106099	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rust-random/getrandom	5e7cd5733536844a9856dc7259bd4696bbe5e3ae		LICENSE-APACHE@sha256:aaff376532ea30a0cd5330b9502ad4a4c8bf769c539c87ffe78819d188a18ebf;LICENSE-MIT@sha256:523a42c25d245dde9c015f882cec7f4555aad883382a6cf19b4b7d9b2cd5419b
gio	0.21.5	registry+https://github.com/rust-lang/crates.io-index	c5ff48bf600c68b476e61dc6b7c762f2f4eb91deef66583ba8bb815c30b5811a	MIT	MIT	https://github.com/gtk-rs/gtk-rs-core	8b654067dcac04ebb3c7cce6a7aa5926155776fa	gio	COPYRIGHT@sha256:dae402989de65164815b7e2b6bc2b9576285434c3785934c8b6ece0fa055960d;LICENSE@sha256:8cf56d10131ce201cf69ab74b111d3ebac1acca3833d7efb39ae357224b70edb
gio-sys	0.21.5	registry+https://github.com/rust-lang/crates.io-index	0071fe88dba8e40086c8ff9bbb62622999f49628344b1d1bf490a48a29d80f22	MIT	MIT	https://github.com/gtk-rs/gtk-rs-core	8b654067dcac04ebb3c7cce6a7aa5926155776fa	gio/sys	LICENSE@sha256:8cf56d10131ce201cf69ab74b111d3ebac1acca3833d7efb39ae357224b70edb
glib	0.21.5	registry+https://github.com/rust-lang/crates.io-index	16de123c2e6c90ce3b573b7330de19be649080ec612033d397d72da265f1bd8b	MIT	MIT	https://github.com/gtk-rs/gtk-rs-core	8b654067dcac04ebb3c7cce6a7aa5926155776fa	glib	COPYRIGHT@sha256:dae402989de65164815b7e2b6bc2b9576285434c3785934c8b6ece0fa055960d;LICENSE@sha256:8cf56d10131ce201cf69ab74b111d3ebac1acca3833d7efb39ae357224b70edb
glib-macros	0.21.5	registry+https://github.com/rust-lang/crates.io-index	cf59b675301228a696fe01c3073974643365080a76cc3ed5bc2cbc466ad87f17	MIT	MIT	https://github.com/gtk-rs/gtk-rs-core	8b654067dcac04ebb3c7cce6a7aa5926155776fa	glib-macros	COPYRIGHT@sha256:dae402989de65164815b7e2b6bc2b9576285434c3785934c8b6ece0fa055960d;LICENSE@sha256:8cf56d10131ce201cf69ab74b111d3ebac1acca3833d7efb39ae357224b70edb
glib-sys	0.21.5	registry+https://github.com/rust-lang/crates.io-index	2d95e1a3a19ae464a7286e14af9a90683c64d70c02532d88d87ce95056af3e6c	MIT	MIT	https://github.com/gtk-rs/gtk-rs-core	8b654067dcac04ebb3c7cce6a7aa5926155776fa	glib/sys	LICENSE@sha256:8cf56d10131ce201cf69ab74b111d3ebac1acca3833d7efb39ae357224b70edb
gobject-sys	0.21.5	registry+https://github.com/rust-lang/crates.io-index	2dca35da0d19a18f4575f3cb99fe1c9e029a2941af5662f326f738a21edaf294	MIT	MIT	https://github.com/gtk-rs/gtk-rs-core	8b654067dcac04ebb3c7cce6a7aa5926155776fa	glib/gobject-sys	LICENSE@sha256:8cf56d10131ce201cf69ab74b111d3ebac1acca3833d7efb39ae357224b70edb
graphene-rs	0.21.5	registry+https://github.com/rust-lang/crates.io-index	2730030ac9db663fd8bfe1e7093742c1cafb92db9c315c9417c29032341fe2f9	MIT	MIT	https://github.com/gtk-rs/gtk-rs-core	8b654067dcac04ebb3c7cce6a7aa5926155776fa	graphene	COPYRIGHT@sha256:dae402989de65164815b7e2b6bc2b9576285434c3785934c8b6ece0fa055960d;LICENSE@sha256:8cf56d10131ce201cf69ab74b111d3ebac1acca3833d7efb39ae357224b70edb
graphene-sys	0.21.5	registry+https://github.com/rust-lang/crates.io-index	915e32091ea9ad241e4b044af62b7351c2d68aeb24f489a0d7f37a0fc484fd93	MIT	MIT	https://github.com/gtk-rs/gtk-rs-core	8b654067dcac04ebb3c7cce6a7aa5926155776fa	graphene/sys	LICENSE@sha256:8cf56d10131ce201cf69ab74b111d3ebac1acca3833d7efb39ae357224b70edb
gsk4	0.10.3	registry+https://github.com/rust-lang/crates.io-index	e755de9d8c5896c5beaa028b89e1969d067f1b9bf1511384ede971f5983aa153	MIT	MIT	https://github.com/gtk-rs/gtk4-rs	ceeaddfd20bbba8acceafba1abf6c7c850273f4c	gsk4	COPYRIGHT@sha256:dae402989de65164815b7e2b6bc2b9576285434c3785934c8b6ece0fa055960d;LICENSE@sha256:8cf56d10131ce201cf69ab74b111d3ebac1acca3833d7efb39ae357224b70edb
gsk4-sys	0.10.3	registry+https://github.com/rust-lang/crates.io-index	7ce91472391146f482065f1041876d8f869057b195b95399414caa163d72f4f7	MIT	MIT	https://github.com/gtk-rs/gtk4-rs	ceeaddfd20bbba8acceafba1abf6c7c850273f4c	gsk4/sys	LICENSE@sha256:8cf56d10131ce201cf69ab74b111d3ebac1acca3833d7efb39ae357224b70edb
gtk4	0.10.3	registry+https://github.com/rust-lang/crates.io-index	acb21d53cfc6f7bfaf43549731c43b67ca47d87348d81c8cfc4dcdd44828e1a4	MIT	MIT	https://github.com/gtk-rs/gtk4-rs	ceeaddfd20bbba8acceafba1abf6c7c850273f4c	gtk4	COPYRIGHT@sha256:dae402989de65164815b7e2b6bc2b9576285434c3785934c8b6ece0fa055960d;LICENSE@sha256:8cf56d10131ce201cf69ab74b111d3ebac1acca3833d7efb39ae357224b70edb
gtk4-macros	0.10.3	registry+https://github.com/rust-lang/crates.io-index	3ccfb5a14a3d941244815d5f8101fa12d4577b59cc47245778d8d907b0003e42	MIT	MIT	https://github.com/gtk-rs/gtk4-rs	ceeaddfd20bbba8acceafba1abf6c7c850273f4c	gtk4-macros	COPYRIGHT@sha256:dae402989de65164815b7e2b6bc2b9576285434c3785934c8b6ece0fa055960d;LICENSE@sha256:8cf56d10131ce201cf69ab74b111d3ebac1acca3833d7efb39ae357224b70edb
gtk4-sys	0.10.3	registry+https://github.com/rust-lang/crates.io-index	842577fe5a1ee15d166cd3afe804ce0cab6173bc789ca32e21308834f20088dd	MIT	MIT	https://github.com/gtk-rs/gtk4-rs	ceeaddfd20bbba8acceafba1abf6c7c850273f4c	gtk4/sys	LICENSE@sha256:8cf56d10131ce201cf69ab74b111d3ebac1acca3833d7efb39ae357224b70edb
half	2.7.1	registry+https://github.com/rust-lang/crates.io-index	6ea2d84b969582b4b1864a92dc5d27cd2b77b622a8d79306834f1be5ba20d84b	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/VoidStarKat/half-rs	8cc891f3e4aad956eca7fa79b1f42f87ecd141ae		LICENSE-APACHE@sha256:a6cba85bc92e0cff7a450b1d873c0eaa2e9fc96bf472df0247a26bec77bf3ff9;LICENSE-MIT@sha256:508a77d2e7b51d98adeed32648ad124b7b30241a8e70b2e72c99f92d8e5874d1
hashbrown	0.17.1	registry+https://github.com/rust-lang/crates.io-index	ed5909b6e89a2db4456e54cd5f673791d7eca6732202bbf2a9cc504fe2f9b84a	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rust-lang/hashbrown	c62a63a61b7caf2de8f9ecb7b06a66b0ab6bdf3d		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:ff8f68cb076caf8cefe7a6430d4ac086ce6af2ca8ce2c4e5a2004d4552ef52a2
heck	0.5.0	registry+https://github.com/rust-lang/crates.io-index	2304e00983f87ffb38b55b444b5e3b60a884b5d30c0fca7d82fe33449bbe55ea	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/withoutboats/heck	070693322aee7c5c7fbee7c9964bf8d7d3a29c96		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:7b63ecd5f1902af1b63729947373683c32745c16a10e8e6292e2e2dcd7e90ae0
iana-time-zone	0.1.65	registry+https://github.com/rust-lang/crates.io-index	e31bc9ad994ba00e440a8aa5c9ef0ec67d5cb5e5cb0cc7f8b744a35b389cc470	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/strawlab/iana-time-zone	3726968181ae67d95c8de2f750a95b9c703ae4c8		LICENSE-APACHE@sha256:696759d65dfe558ff7d9f031c76db19ec5c0767470fb67c4e8d990820d1e99c9;LICENSE-MIT@sha256:da28ccc6b158fc2d8cccc74e99794b1cff1d29bd7bbeb019442fcf0c04c6cad9
image	0.25.8	registry+https://github.com/rust-lang/crates.io-index	529feb3e6769d234375c4cf1ee2ce713682b8e76538cb13f9fc23e1400a591e7	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/image-rs/image	98b001da0ddcd91936a716696fba877df910b61d		LICENSE-APACHE@sha256:0d542e0c8804e39aa7f37eb00da5a762149dc682d7829451287e11b938e94594;LICENSE-MIT@sha256:c77a4cf9da729987d0fe7ccd811e3bd27393914ddf3d23467c18cc22954513b3
image-webp	0.2.4	registry+https://github.com/rust-lang/crates.io-index	525e9ff3e1a4be2fbea1fdf0e98686a6d98b4d8f937e1bf7402245af1909e8c3	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/image-rs/image-webp	08b57d473c90148dd4b37a075df365afc3dfcc2b		LICENSE-APACHE@sha256:0d542e0c8804e39aa7f37eb00da5a762149dc682d7829451287e11b938e94594;LICENSE-MIT@sha256:c77a4cf9da729987d0fe7ccd811e3bd27393914ddf3d23467c18cc22954513b3
indexmap	2.14.0	registry+https://github.com/rust-lang/crates.io-index	d466e9454f08e4a911e14806c24e16fba1b4c121d1ea474396f396069cf949d9	Apache-2.0 OR MIT	Apache-2.0 OR MIT	https://github.com/indexmap-rs/indexmap	bcd165baeb12bdf6e57a31d9869e9839e25679c6		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:ecc269ef87fd38a1d98e30bfac9ba964a9dbd9315c3770fed98d4d7cb5882055
is_terminal_polyfill	1.70.2	registry+https://github.com/rust-lang/crates.io-index	a6cb138bb79a146c1bd460005623e142ef0181e3d0219cb493e02f7d08a35695	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/polyfill-rs/is_terminal_polyfill	9ed4c24ea4e9202cb38a6564368252ed35197a08		LICENSE-APACHE@sha256:c6596eb7be8581c18be736c846fb9173b69eccf6ef94c5135893ec56bd92ba08;LICENSE-MIT@sha256:6efb0476a1cc085077ed49357026d8c173bf33017278ef440f222fb9cbcb66e6
itoa	1.0.18	registry+https://github.com/rust-lang/crates.io-index	8f42a60cbdf9a97f5d2305f08a87dc4e09308d1276d28c869c684d7777685682	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/dtolnay/itoa	af77385d0daf4d0e949e81f2588be2e44f69f086		LICENSE-APACHE@sha256:62c7a1e35f56406896d7aa7ca52d0cc0d272ac022b5d2796e7d6905db8a3636a;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
jobserver	0.1.35	registry+https://github.com/rust-lang/crates.io-index	1c00acbd29eabad4a2392fa0e921c874934dbbf4194312ad20f04a0ed67a3cb3	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rust-lang/jobserver-rs	85ba04e3cf89e5c10e7b82de69f6be6dff9d3ec3		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:378f5840b258e2779c39418f3f2d7b2ba96f1c7917dd6be0713f88305dbda397
libc	0.2.189	registry+https://github.com/rust-lang/crates.io-index	3eaf3ede3fee6db1a4c2ee091bf8a8b4dccdc6d17f656fb07896ee72867612f2	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rust-lang/libc	ef0906e20828777175f65caa7e681a0ce33c559a		LICENSE-APACHE@sha256:62c7a1e35f56406896d7aa7ca52d0cc0d272ac022b5d2796e7d6905db8a3636a;LICENSE-MIT@sha256:123a331b5dbf04c30097fa43b8f858bc85df671fe776de498d01f3d6b7c1f69e
linux-raw-sys	0.12.1	registry+https://github.com/rust-lang/crates.io-index	32a66949e030da00e8c7d4434b251670a91556f4144941d37452769c25d58a53	Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT	Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT	https://github.com/sunfishcode/linux-raw-sys	0e2918cf3e366d9c923d4ca05f169b49d826db56		COPYRIGHT@sha256:3290ae0fbc9ddb77d2239121d710f0bb9d31b3b4744e6d97fe01e652b4c1870b;LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-Apache-2.0_WITH_LLVM-exception@sha256:268872b9816f90fd8e85db5a28d33f8150ebb8dd016653fb39ef1f94f2686bc5;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
memchr	2.8.3	registry+https://github.com/rust-lang/crates.io-index	cf8baf1c55e62ffcace7a9f06f4bd9cd3f0c4beb022d3b367256b91b87513d98	Unlicense OR MIT	Unlicense OR MIT	https://github.com/BurntSushi/memchr	5fdb40c054e1fff359a2f7bdf7f87a13b34b465d		COPYING@sha256:01c266bced4a434da0051174d6bee16a4c82cf634e2679b6155d40d75012390f;LICENSE-MIT@sha256:0f96a83840e146e43c0ec96a22ec1f392e0680e6c1226e6f3ba87e0740af850f
memmap2	0.9.11	registry+https://github.com/rust-lang/crates.io-index	d1219ed1b7f229ee7104d281dd01d6802fe28bb6e95d292942c4daacdeb798c0	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/RazrFalcon/memmap2-rs	7d76ad3157383db5670fd7e012f44de42aa7444b		LICENSE-APACHE@sha256:04ea4849dba9dcae07113850c6f1b1a69052c625210639914eee352023f750ad;LICENSE-MIT@sha256:0d25d03b5ab49576178ad0cae7a2648d12c17ad0452fe49c07e55e4b59aa5257
memoffset	0.9.1	registry+https://github.com/rust-lang/crates.io-index	488016bfae457b036d996092f6cb448677611ce4449e970ceaf42695203f218a	MIT	MIT	https://github.com/Gilnaa/memoffset	153fc3d50f03755be53148bc3eb97390f9011e45		LICENSE@sha256:3234ac55816264ee7b6c7ee27efd61cf0a1fe775806870e3d9b4c41ea73c5cb1
miniz_oxide	0.8.9	registry+https://github.com/rust-lang/crates.io-index	1fa76a2c86f704bdb222d66965fb3d63269ce38518b83cb0575fca855ebb6316	MIT OR Zlib OR Apache-2.0	MIT OR Zlib OR Apache-2.0	https://github.com/Frommi/miniz_oxide/tree/master/miniz_oxide	44e43c7786e379b2b1a7fde4aa0e63be719e583d	miniz_oxide	LICENSE@sha256:4108245a1f2df9d4e94df8abed5b4ba0759bb2f9b40a6b939f1be141077ae50b;LICENSE-APACHE.md@sha256:0d542e0c8804e39aa7f37eb00da5a762149dc682d7829451287e11b938e94594;LICENSE-MIT.md@sha256:799e9ca9d179295ef372f25d3769cdda7d25bb2668add6a6a1e22d1e4c678b8d;LICENSE-ZLIB.md@sha256:0a54e647fe54104658b5e563c04c6f9edf251710e47bce692e0bd990a4ddaa39
moxcms	0.7.11	registry+https://github.com/rust-lang/crates.io-index	ac9557c559cd6fc9867e122e20d2cbefc9ca29d80d027a8e39310920ed2f0a97	BSD-3-Clause OR Apache-2.0	BSD-3-Clause OR Apache-2.0	https://github.com/awxkee/moxcms.git	ce70195bb0f4a911671eea2695f9298d3e77ebe7		LICENSE-APACHE.md@sha256:90bf2d659c43045111b65c733ab2a6d4cbcb422a098368c8c58a9ba3db4ed0c5;LICENSE.md@sha256:2aa92cada6431e75615e3fe6cb1a9082c98f777d48ae1c087c0da0e37f7b8bff
nix	0.30.1	registry+https://github.com/rust-lang/crates.io-index	74523f3a35e05aba87a1d978330aef40f67b0304ac79c1c00b294c9830543db6	MIT	MIT	https://github.com/nix-rust/nix	3cf9007216086b17a6ef5a09fa42dc00cde5c2bf		LICENSE@sha256:66e3ee1fa7f909ad3c612d556f2a0cdabcd809ad6e66f3b0605015ac64841b70
num-traits	0.2.19	registry+https://github.com/rust-lang/crates.io-index	071dfc062690e90b734c0b2273ce72ad0ffa95f0c74596bc250dcfd960262841	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rust-num/num-traits	7ec3d41d39b28190ec1d42db38021107b3951f3a		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:6485b8ed310d3f0340bf1ad1f47645069ce4069dcc6bb46c7d5c6faf41de1fdb
once_cell	1.21.4	registry+https://github.com/rust-lang/crates.io-index	9f7c3e4beb33f85d45ae3e3a1792185706c8e16d043238c593331cc7cd313b50	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/matklad/once_cell	80fe900b21f6d76c1a2ed74d3343e8a3a88c46d0		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
pango	0.21.5	registry+https://github.com/rust-lang/crates.io-index	52d1d85e2078077a065bb7fc072783d5bcd4e51b379f22d67107d0a16937eb69	MIT	MIT	https://github.com/gtk-rs/gtk-rs-core	8b654067dcac04ebb3c7cce6a7aa5926155776fa	pango	COPYRIGHT@sha256:dae402989de65164815b7e2b6bc2b9576285434c3785934c8b6ece0fa055960d;LICENSE@sha256:8cf56d10131ce201cf69ab74b111d3ebac1acca3833d7efb39ae357224b70edb
pango-sys	0.21.5	registry+https://github.com/rust-lang/crates.io-index	b4f06627d36ed5ff303d2df65211fc2e52ba5b17bf18dd80ff3d9628d6e06cfd	MIT	MIT	https://github.com/gtk-rs/gtk-rs-core	8b654067dcac04ebb3c7cce6a7aa5926155776fa	pango/sys	LICENSE@sha256:8cf56d10131ce201cf69ab74b111d3ebac1acca3833d7efb39ae357224b70edb
pin-project-lite	0.2.17	registry+https://github.com/rust-lang/crates.io-index	a89322df9ebe1c1578d689c92318e070967d1042b512afbe49518723f4e6d5cd	Apache-2.0 OR MIT	Apache-2.0 OR MIT	https://github.com/taiki-e/pin-project-lite	3bdf763446aa78f90e3bdac1ef583e014832ab4c		LICENSE-APACHE@sha256:0d542e0c8804e39aa7f37eb00da5a762149dc682d7829451287e11b938e94594;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
pkg-config	0.3.33	registry+https://github.com/rust-lang/crates.io-index	19f132c84eca552bf34cab8ec81f1c1dcc229b811638f9d283dceabe58c5569e	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rust-lang/pkg-config-rs	f4ac872e02f9e2c111c55f3ed0eee6284d41d50f		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:378f5840b258e2779c39418f3f2d7b2ba96f1c7917dd6be0713f88305dbda397
png	0.18.1	registry+https://github.com/rust-lang/crates.io-index	60769b8b31b2a9f263dae2776c37b1b28ae246943cf719eb6946a1db05128a61	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/image-rs/image-png	2a3f980245e3ae38b82ade96533e7b450e8477bb		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:eaf40297c75da471f7cda1f3458e8d91b4b2ec866e609527a13acfa93b638652
proc-macro-crate	3.5.0	registry+https://github.com/rust-lang/crates.io-index	e67ba7e9b2b56446f1d419b1d807906278ffa1a658a8a5d8a39dcb1f5a78614f	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/bkchr/proc-macro-crate	8f3d8b04539f732e09c07907f138a248c8d0eed9		LICENSE-APACHE@sha256:8ada45cd9f843acf64e4722ae262c622a2b3b3007c7310ef36ac1061a30f6adb;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
proc-macro2	1.0.107	registry+https://github.com/rust-lang/crates.io-index	985e7ec9bb745e6ce6535b544d84d6cd6f7ad8bd711c398938ae983b91a766d9	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/dtolnay/proc-macro2	ed8a5497669cd63db33bf24646f261b012bbbc4a		LICENSE-APACHE@sha256:62c7a1e35f56406896d7aa7ca52d0cc0d272ac022b5d2796e7d6905db8a3636a;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
pxfm	0.1.30	registry+https://github.com/rust-lang/crates.io-index	d55d956fa96f5ec02be2e13af0e20391a5aa83d6a074e3ad368959d0fab299ea	BSD-3-Clause OR Apache-2.0	BSD-3-Clause OR Apache-2.0	https://github.com/awxkee/pxfm	acf7acd00cfc845307eda7b7b2de19e42303de82		LICENSE-APACHE.md@sha256:90bf2d659c43045111b65c733ab2a6d4cbcb422a098368c8c58a9ba3db4ed0c5;LICENSE.md@sha256:2aa92cada6431e75615e3fe6cb1a9082c98f777d48ae1c087c0da0e37f7b8bff
quick-error	2.0.1	registry+https://github.com/rust-lang/crates.io-index	a993555f31e5a609f617c12db6250dedcac1b0a85076912c436e6fc9b2c8e6a3	MIT/Apache-2.0	MIT OR Apache-2.0	http://github.com/tailhook/quick-error	25ab982bb0c43130ae48485151f4a232eeab7d0c		LICENSE-APACHE@sha256:c6596eb7be8581c18be736c846fb9173b69eccf6ef94c5135893ec56bd92ba08;LICENSE-MIT@sha256:058f01fe181608d027fcde7e528fc03ea3cf90f30903c407644b0a9bbc54f500
quick-xml	0.41.0	registry+https://github.com/rust-lang/crates.io-index	e660451e55124f798a69a5af3f49ccfbefbd41910eefd25caf2393e1f3473ec1	MIT	MIT	https://github.com/tafia/quick-xml	4deda08abeffdc188c269360229cf47e12a77a9f		LICENSE-MIT.md@sha256:5b2c207dcf571267ebe0bbdd5bf321f561ddc22ff597e7b363e96f4539507a29
quote	1.0.47	registry+https://github.com/rust-lang/crates.io-index	1fbf4db142a473a8d80c26bbf18454ed458bf8d26c8219c331daecfdbd079001	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/dtolnay/quote	723dcb47d3f0ddc896e17287c8a8d3f2ea2317d5		LICENSE-APACHE@sha256:62c7a1e35f56406896d7aa7ca52d0cc0d272ac022b5d2796e7d6905db8a3636a;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
rustc_version	0.4.1	registry+https://github.com/rust-lang/crates.io-index	cfcb3a22ef46e85b45de6ee7e79d063319ebb6594faafcf1c225ea92ab6e9b92	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/djc/rustc-version-rs	eeca449cca83e24150e46739e797aa82e9142809		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:c9a75f18b9ab2927829a208fc6aa2cf4e63b8420887ba29cdb265d6619ae82d5
rustix	1.1.4	registry+https://github.com/rust-lang/crates.io-index	b6fe4565b9518b83ef4f91bb47ce29620ca828bd32cb7e408f0062e9930ba190	Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT	Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT	https://github.com/bytecodealliance/rustix	c4caf5caaa7e93828a2e4a4cdba1dd0171e45717		COPYRIGHT@sha256:377c2e7c53250cc5905c0b0532d35973392af16ffb9596a41d99d202cf3617c9;LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-Apache-2.0_WITH_LLVM-exception@sha256:268872b9816f90fd8e85db5a28d33f8150ebb8dd016653fb39ef1f94f2686bc5;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
semver	1.0.28	registry+https://github.com/rust-lang/crates.io-index	8a7852d02fc848982e0c167ef163aaff9cd91dc640ba85e263cb1ce46fae51cd	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/dtolnay/semver	7625c7aa3f0e8ba21e099d1765bcebcb72aa8816		LICENSE-APACHE@sha256:62c7a1e35f56406896d7aa7ca52d0cc0d272ac022b5d2796e7d6905db8a3636a;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
serde	1.0.229	registry+https://github.com/rust-lang/crates.io-index	4148590afebada386688f18773da617792bf2ef03ffc1e4cbd2b1d45b023e0ba	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/serde-rs/serde	7fc3b4c30c94f73a96ebd1553f2b090d928fc3a8	serde	LICENSE-APACHE@sha256:62c7a1e35f56406896d7aa7ca52d0cc0d272ac022b5d2796e7d6905db8a3636a;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
serde_core	1.0.229	registry+https://github.com/rust-lang/crates.io-index	67dca2c9c51e58a4791a4b1ed58308b39c64224d349a935ab5039aa360942a48	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/serde-rs/serde	7fc3b4c30c94f73a96ebd1553f2b090d928fc3a8	serde_core	LICENSE-APACHE@sha256:62c7a1e35f56406896d7aa7ca52d0cc0d272ac022b5d2796e7d6905db8a3636a;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
serde_derive	1.0.229	registry+https://github.com/rust-lang/crates.io-index	e7a5d71263a5a7d47b41f6b3f06ba276f10cc18b0931f1799f710578e2309348	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/serde-rs/serde	7fc3b4c30c94f73a96ebd1553f2b090d928fc3a8	serde_derive	LICENSE-APACHE@sha256:62c7a1e35f56406896d7aa7ca52d0cc0d272ac022b5d2796e7d6905db8a3636a;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
serde_json	1.0.151	registry+https://github.com/rust-lang/crates.io-index	c841b55ecdae098c80dcae9cf767f6f8a0c2cdb3416bbef72181df4d0fe73f14	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/serde-rs/json	de8500740cdcabffb9734f503e4889def823cf10		LICENSE-APACHE@sha256:62c7a1e35f56406896d7aa7ca52d0cc0d272ac022b5d2796e7d6905db8a3636a;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
serde_spanned	1.1.1	registry+https://github.com/rust-lang/crates.io-index	6662b5879511e06e8999a8a235d848113e942c9124f211511b16466ee2995f26	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/toml-rs/toml	9db8aad6eafbc62f6b9d1950117649cc41eaf695	crates/serde_spanned	LICENSE-APACHE@sha256:c6596eb7be8581c18be736c846fb9173b69eccf6ef94c5135893ec56bd92ba08;LICENSE-MIT@sha256:6efb0476a1cc085077ed49357026d8c173bf33017278ef440f222fb9cbcb66e6
sha2	0.10.9	registry+https://github.com/rust-lang/crates.io-index	a7507d819769d01a365ab707794a4084392c824f54a7a6a7862f8c3d0892b283	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/RustCrypto/hashes	82c36a428f8d6f05f3bfccdedb243e9d1f85359d	sha2	LICENSE-APACHE@sha256:a9040321c3712d8fd0b09cf52b17445de04a23a10165049ae187cd39e5c86be5;LICENSE-MIT@sha256:b4eb00df6e2a4d22518fcaa6a2b4646f249b3a3c9814509b22bd2091f1392ff1
